"id","exchange_id","rate_close","rate_high","rate_low","rate_open","time_close","time_open","time_period_end","time_period_start"
138165,"BTC","25713.936249276","25740.327289847","25701.435142985","25732.707920360","2023-09-06 21:59:00+00","2023-09-06 21:30:00+00","2023-09-06 22:00:00+00","2023-09-06 21:30:00+00"
138166,"BTC","25752.045191790","25759.999891365","25714.188484845","25714.188484845","2023-09-06 22:29:00+00","2023-09-06 22:00:00+00","2023-09-06 22:30:00+00","2023-09-06 22:00:00+00"
138167,"BTC","25720.783815573","25758.133599337","25720.783815573","25754.646311729","2023-09-06 22:59:00+00","2023-09-06 22:30:00+00","2023-09-06 23:00:00+00","2023-09-06 22:30:00+00"
138168,"BTC","25767.726773037","25772.633335089","25723.819029736","25732.222976024","2023-09-06 23:29:00+00","2023-09-06 23:00:00+00","2023-09-06 23:30:00+00","2023-09-06 23:00:00+00"
138169,"BTC","25750.411177693","25767.691982106","25731.873389846","25767.691982106","2023-09-06 23:59:00+00","2023-09-06 23:30:00+00","2023-09-07 00:00:00+00","2023-09-06 23:30:00+00"
138602,"BTC","25733.050210542","25760.496539888","25733.050210542","25749.444004073","2023-09-07 00:29:00+00","2023-09-07 00:00:00+00","2023-09-07 00:30:00+00","2023-09-07 00:00:00+00"
138603,"BTC","25742.307180983","25744.020415803","25722.903362601","25732.362169118","2023-09-07 00:59:00+00","2023-09-07 00:30:00+00","2023-09-07 01:00:00+00","2023-09-07 00:30:00+00"
138604,"BTC","25723.779484397","25760.821603252","25723.779484397","25743.794767794","2023-09-07 01:29:00+00","2023-09-07 01:00:00+00","2023-09-07 01:30:00+00","2023-09-07 01:00:00+00"
138605,"BTC","25734.760037981","25742.265921570","25712.209144572","25721.182390996","2023-09-07 01:59:00+00","2023-09-07 01:30:00+00","2023-09-07 02:00:00+00","2023-09-07 01:30:00+00"
138606,"BTC","25763.248988624","25763.572312445","25721.383486546","25734.126695254","2023-09-07 02:29:00+00","2023-09-07 02:00:00+00","2023-09-07 02:30:00+00","2023-09-07 02:00:00+00"
138607,"BTC","25738.570799987","25762.859693116","25735.979593019","25762.859693116","2023-09-07 02:59:00+00","2023-09-07 02:30:00+00","2023-09-07 03:00:00+00","2023-09-07 02:30:00+00"
138608,"BTC","25779.561381759","25779.561381759","25739.214992450","25739.613530713","2023-09-07 03:29:00+00","2023-09-07 03:00:00+00","2023-09-07 03:30:00+00","2023-09-07 03:00:00+00"
138609,"BTC","25819.138106265","25819.569460156","25772.671616709","25783.227319022","2023-09-07 03:59:00+00","2023-09-07 03:30:00+00","2023-09-07 04:00:00+00","2023-09-07 03:30:00+00"
138610,"BTC","25783.832494971","25832.520029936","25783.832494971","25819.402141293","2023-09-07 04:29:00+00","2023-09-07 04:00:00+00","2023-09-07 04:30:00+00","2023-09-07 04:00:00+00"
138611,"BTC","25804.746506595","25805.638337504","25781.476790285","25788.784535962","2023-09-07 04:59:00+00","2023-09-07 04:30:00+00","2023-09-07 05:00:00+00","2023-09-07 04:30:00+00"
138612,"BTC","25773.643823154","25806.576590311","25773.643823154","25803.041762352","2023-09-07 05:29:00+00","2023-09-07 05:00:00+00","2023-09-07 05:30:00+00","2023-09-07 05:00:00+00"
138613,"BTC","25779.536277314","25790.130597992","25766.332218778","25773.133095022","2023-09-07 05:59:00+00","2023-09-07 05:30:00+00","2023-09-07 06:00:00+00","2023-09-07 05:30:00+00"
138614,"BTC","25777.876416394","25782.006747761","25759.598585077","25775.475916531","2023-09-07 06:29:00+00","2023-09-07 06:00:00+00","2023-09-07 06:30:00+00","2023-09-07 06:00:00+00"
138615,"BTC","25754.475847583","25781.017411325","25754.475847583","25780.700499166","2023-09-07 06:59:00+00","2023-09-07 06:30:00+00","2023-09-07 07:00:00+00","2023-09-07 06:30:00+00"
138616,"BTC","25737.949090965","25755.248060187","25737.777481416","25753.234067029","2023-09-07 07:29:00+00","2023-09-07 07:00:00+00","2023-09-07 07:30:00+00","2023-09-07 07:00:00+00"
138617,"BTC","25752.470351974","25759.901344338","25738.367744653","25738.424586410","2023-09-07 07:59:00+00","2023-09-07 07:30:00+00","2023-09-07 08:00:00+00","2023-09-07 07:30:00+00"
138618,"BTC","25729.808840088","25751.722128229","25724.206785669","25751.722128229","2023-09-07 08:29:00+00","2023-09-07 08:00:00+00","2023-09-07 08:30:00+00","2023-09-07 08:00:00+00"
138619,"BTC","25734.361257864","25740.101096615","25729.436164510","25729.436164510","2023-09-07 08:59:00+00","2023-09-07 08:30:00+00","2023-09-07 09:00:00+00","2023-09-07 08:30:00+00"
138620,"BTC","25743.975628041","25744.163919602","25725.887558372","25731.391120812","2023-09-07 09:29:00+00","2023-09-07 09:00:00+00","2023-09-07 09:30:00+00","2023-09-07 09:00:00+00"
138621,"BTC","25724.646035025","25746.443539823","25724.003074158","25743.403951563","2023-09-07 09:59:00+00","2023-09-07 09:30:00+00","2023-09-07 10:00:00+00","2023-09-07 09:30:00+00"
138622,"BTC","25731.074124838","25736.024554223","25725.373252868","25725.373252868","2023-09-07 10:29:00+00","2023-09-07 10:00:00+00","2023-09-07 10:30:00+00","2023-09-07 10:00:00+00"
138623,"BTC","25729.240625200","25730.124983982","25707.160653295","25730.124983982","2023-09-07 10:59:00+00","2023-09-07 10:30:00+00","2023-09-07 11:00:00+00","2023-09-07 10:30:00+00"
138624,"BTC","25708.991158716","25738.786934228","25702.357689132","25731.435400241","2023-09-07 11:29:00+00","2023-09-07 11:00:00+00","2023-09-07 11:30:00+00","2023-09-07 11:00:00+00"
138625,"BTC","25693.203598893","25707.450857100","25680.781316333","25704.684461705","2023-09-07 11:59:00+00","2023-09-07 11:30:00+00","2023-09-07 12:00:00+00","2023-09-07 11:30:00+00"
138626,"BTC","25701.310189857","25701.467352010","25681.955581229","25691.669899625","2023-09-07 12:29:00+00","2023-09-07 12:00:00+00","2023-09-07 12:30:00+00","2023-09-07 12:00:00+00"
138627,"BTC","25646.406635327","25704.918403214","25628.575036035","25704.918403214","2023-09-07 12:59:00+00","2023-09-07 12:30:00+00","2023-09-07 13:00:00+00","2023-09-07 12:30:00+00"
138628,"BTC","25666.028930517","25687.732896572","25644.001444202","25644.001444202","2023-09-07 13:29:00+00","2023-09-07 13:00:00+00","2023-09-07 13:30:00+00","2023-09-07 13:00:00+00"
138629,"BTC","25620.700072180","25731.455608137","25620.700072180","25669.078087292","2023-09-07 13:59:00+00","2023-09-07 13:30:00+00","2023-09-07 14:00:00+00","2023-09-07 13:30:00+00"
138630,"BTC","25650.526559421","25691.448642978","25611.298867792","25624.309701870","2023-09-07 14:29:00+00","2023-09-07 14:00:00+00","2023-09-07 14:30:00+00","2023-09-07 14:00:00+00"
138631,"BTC","25739.938665326","25739.938665326","25626.598810207","25653.361456732","2023-09-07 14:59:00+00","2023-09-07 14:30:00+00","2023-09-07 15:00:00+00","2023-09-07 14:30:00+00"
138632,"BTC","25747.088593090","25811.389650373","25738.930255037","25748.693440777","2023-09-07 15:29:00+00","2023-09-07 15:00:00+00","2023-09-07 15:30:00+00","2023-09-07 15:00:00+00"
138633,"BTC","25762.260506850","25781.246351950","25724.868217840","25725.680126840","2023-09-07 15:59:00+00","2023-09-07 15:30:00+00","2023-09-07 16:00:00+00","2023-09-07 15:30:00+00"
138634,"BTC","25807.770278849","25827.481597144","25757.734823472","25759.736702604","2023-09-07 16:29:00+00","2023-09-07 16:00:00+00","2023-09-07 16:30:00+00","2023-09-07 16:00:00+00"
138635,"BTC","25813.452291982","25908.775435640","25813.452291982","25818.806241378","2023-09-07 16:59:00+00","2023-09-07 16:30:00+00","2023-09-07 17:00:00+00","2023-09-07 16:30:00+00"
138636,"BTC","25844.620076546","25844.620076546","25785.019819642","25813.587142157","2023-09-07 17:29:00+00","2023-09-07 17:00:00+00","2023-09-07 17:30:00+00","2023-09-07 17:00:00+00"
138637,"BTC","25930.273534103","25942.790863490","25847.159574102","25854.298482942","2023-09-07 17:59:00+00","2023-09-07 17:30:00+00","2023-09-07 18:00:00+00","2023-09-07 17:30:00+00"
138638,"BTC","25872.418228471","25950.246462892","25864.784485590","25917.507298336","2023-09-07 18:29:00+00","2023-09-07 18:00:00+00","2023-09-07 18:30:00+00","2023-09-07 18:00:00+00"
138639,"BTC","25889.463423783","25889.463423783","25847.037139769","25865.170721306","2023-09-07 18:59:00+00","2023-09-07 18:30:00+00","2023-09-07 19:00:00+00","2023-09-07 18:30:00+00"
138640,"BTC","25866.509902297","25898.480767527","25827.921604415","25889.693164882","2023-09-07 19:29:00+00","2023-09-07 19:00:00+00","2023-09-07 19:30:00+00","2023-09-07 19:00:00+00"
138641,"BTC","25882.828235725","25882.828235725","25849.513114197","25862.851264486","2023-09-07 19:59:00+00","2023-09-07 19:30:00+00","2023-09-07 20:00:00+00","2023-09-07 19:30:00+00"
138642,"BTC","25921.594853953","25923.458936961","25850.575104811","25878.945644179","2023-09-07 20:29:00+00","2023-09-07 20:00:00+00","2023-09-07 20:30:00+00","2023-09-07 20:00:00+00"
138643,"BTC","26010.892305990","26010.892305990","25901.541114536","25932.762095837","2023-09-07 20:59:00+00","2023-09-07 20:30:00+00","2023-09-07 21:00:00+00","2023-09-07 20:30:00+00"
138644,"BTC","26180.921718253","26367.271783206","26000.767559653","26000.767559653","2023-09-07 21:29:00+00","2023-09-07 21:00:00+00","2023-09-07 21:30:00+00","2023-09-07 21:00:00+00"
138645,"BTC","26171.024669177","26231.877396719","26151.904381622","26192.966486304","2023-09-07 21:59:00+00","2023-09-07 21:30:00+00","2023-09-07 22:00:00+00","2023-09-07 21:30:00+00"
138646,"BTC","26258.941799485","26267.131087839","26162.722689979","26162.722689979","2023-09-07 22:29:00+00","2023-09-07 22:00:00+00","2023-09-07 22:30:00+00","2023-09-07 22:00:00+00"
138647,"BTC","26328.956901289","26412.904898999","26270.334533033","26270.334533033","2023-09-07 22:59:00+00","2023-09-07 22:30:00+00","2023-09-07 23:00:00+00","2023-09-07 22:30:00+00"
138648,"BTC","26170.698938451","26349.430846980","26170.698938451","26326.277196088","2023-09-07 23:29:00+00","2023-09-07 23:00:00+00","2023-09-07 23:30:00+00","2023-09-07 23:00:00+00"
138649,"BTC","26253.241081577","26259.926000023","26147.032799738","26181.168695696","2023-09-07 23:59:00+00","2023-09-07 23:30:00+00","2023-09-08 00:00:00+00","2023-09-07 23:30:00+00"
139082,"BTC","26281.149336639","26291.932989385","26237.587475524","26265.687478401","2023-09-08 00:29:00+00","2023-09-08 00:00:00+00","2023-09-08 00:30:00+00","2023-09-08 00:00:00+00"
139083,"BTC","26403.034574339","26416.110320082","26280.716117150","26280.716117150","2023-09-08 00:59:00+00","2023-09-08 00:30:00+00","2023-09-08 01:00:00+00","2023-09-08 00:30:00+00"
139084,"BTC","26311.093326093","26391.011338983","26293.556038102","26361.485709723","2023-09-08 01:29:00+00","2023-09-08 01:00:00+00","2023-09-08 01:30:00+00","2023-09-08 01:00:00+00"
139085,"BTC","26252.048560415","26322.069174175","26249.011976332","26308.244970240","2023-09-08 01:59:00+00","2023-09-08 01:30:00+00","2023-09-08 02:00:00+00","2023-09-08 01:30:00+00"
139086,"BTC","26261.681582270","26273.049800132","26240.819834360","26240.819834360","2023-09-08 02:29:00+00","2023-09-08 02:00:00+00","2023-09-08 02:30:00+00","2023-09-08 02:00:00+00"
139087,"BTC","26242.604743251","26259.097570619","26199.885078662","26259.097570619","2023-09-08 02:59:00+00","2023-09-08 02:30:00+00","2023-09-08 03:00:00+00","2023-09-08 02:30:00+00"
139088,"BTC","26228.914544384","26255.665150876","26215.394518853","26251.424908575","2023-09-08 03:29:00+00","2023-09-08 03:00:00+00","2023-09-08 03:30:00+00","2023-09-08 03:00:00+00"
139089,"BTC","26256.407412797","26271.744890471","26230.111324424","26230.111324424","2023-09-08 03:59:00+00","2023-09-08 03:30:00+00","2023-09-08 04:00:00+00","2023-09-08 03:30:00+00"
139090,"BTC","26283.701586738","26300.875265413","26247.058231200","26247.058231200","2023-09-08 04:29:00+00","2023-09-08 04:00:00+00","2023-09-08 04:30:00+00","2023-09-08 04:00:00+00"
139091,"BTC","26334.420290071","26369.288748810","26278.667793606","26278.667793606","2023-09-08 04:59:00+00","2023-09-08 04:30:00+00","2023-09-08 05:00:00+00","2023-09-08 04:30:00+00"
139092,"BTC","26335.285541990","26365.495731079","26320.710437847","26336.239949875","2023-09-08 05:29:00+00","2023-09-08 05:00:00+00","2023-09-08 05:30:00+00","2023-09-08 05:00:00+00"
139093,"BTC","26239.483436263","26348.060971237","26237.357010628","26343.034847455","2023-09-08 05:59:00+00","2023-09-08 05:30:00+00","2023-09-08 06:00:00+00","2023-09-08 05:30:00+00"
139094,"BTC","26233.307914774","26245.456925977","26215.348154070","26233.606346853","2023-09-08 06:29:00+00","2023-09-08 06:00:00+00","2023-09-08 06:30:00+00","2023-09-08 06:00:00+00"
139095,"BTC","26214.103593163","26237.167902950","26191.205253024","26237.167902950","2023-09-08 06:59:00+00","2023-09-08 06:30:00+00","2023-09-08 07:00:00+00","2023-09-08 06:30:00+00"
139096,"BTC","26272.147249870","26272.863442031","26214.842492997","26214.842492997","2023-09-08 07:29:00+00","2023-09-08 07:00:00+00","2023-09-08 07:30:00+00","2023-09-08 07:00:00+00"
139097,"BTC","26248.119746660","26274.703180176","26230.559101205","26273.935223489","2023-09-08 07:59:00+00","2023-09-08 07:30:00+00","2023-09-08 08:00:00+00","2023-09-08 07:30:00+00"
139098,"BTC","26208.339579234","26257.459538484","26190.463420134","26247.000362180","2023-09-08 08:29:00+00","2023-09-08 08:00:00+00","2023-09-08 08:30:00+00","2023-09-08 08:00:00+00"
139099,"BTC","26201.304081724","26219.851364021","26181.367230040","26203.679384212","2023-09-08 08:59:00+00","2023-09-08 08:30:00+00","2023-09-08 09:00:00+00","2023-09-08 08:30:00+00"
139100,"BTC","26165.935308149","26187.738485454","26136.278039038","26187.738485454","2023-09-08 09:29:00+00","2023-09-08 09:00:00+00","2023-09-08 09:30:00+00","2023-09-08 09:00:00+00"
139101,"BTC","26043.241220526","26127.061568966","26043.241220526","26114.282778965","2023-09-08 09:59:00+00","2023-09-08 09:30:00+00","2023-09-08 10:00:00+00","2023-09-08 09:30:00+00"
139102,"BTC","25767.169235202","26039.154950051","25679.208656846","26039.154950051","2023-09-08 10:29:00+00","2023-09-08 10:00:00+00","2023-09-08 10:30:00+00","2023-09-08 10:00:00+00"
139103,"BTC","25813.362782013","25839.112515885","25774.503753650","25792.110645334","2023-09-08 10:59:00+00","2023-09-08 10:30:00+00","2023-09-08 11:00:00+00","2023-09-08 10:30:00+00"
139104,"BTC","25837.812321957","25864.995153076","25822.007270945","25822.007270945","2023-09-08 11:29:00+00","2023-09-08 11:00:00+00","2023-09-08 11:30:00+00","2023-09-08 11:00:00+00"
139105,"BTC","25831.169647389","25841.562740697","25818.455198973","25833.450134386","2023-09-08 11:59:00+00","2023-09-08 11:30:00+00","2023-09-08 12:00:00+00","2023-09-08 11:30:00+00"
139106,"BTC","25850.996495598","25856.701116866","25791.555193262","25827.563657219","2023-09-08 12:29:00+00","2023-09-08 12:00:00+00","2023-09-08 12:30:00+00","2023-09-08 12:00:00+00"
139107,"BTC","25845.661498218","25889.895505114","25845.661498218","25855.349712574","2023-09-08 12:59:00+00","2023-09-08 12:30:00+00","2023-09-08 13:00:00+00","2023-09-08 12:30:00+00"
139108,"BTC","25856.473379454","25859.230629521","25816.479536936","25843.323156773","2023-09-08 13:29:00+00","2023-09-08 13:00:00+00","2023-09-08 13:30:00+00","2023-09-08 13:00:00+00"
139109,"BTC","25882.243838055","25926.583407246","25856.829181517","25856.829181517","2023-09-08 13:59:00+00","2023-09-08 13:30:00+00","2023-09-08 14:00:00+00","2023-09-08 13:30:00+00"
139110,"BTC","25933.333824743","25933.333824743","25877.141017627","25879.232347424","2023-09-08 14:29:00+00","2023-09-08 14:00:00+00","2023-09-08 14:30:00+00","2023-09-08 14:00:00+00"
139111,"BTC","25858.937138182","25930.065015588","25855.950203714","25930.065015588","2023-09-08 14:59:00+00","2023-09-08 14:30:00+00","2023-09-08 15:00:00+00","2023-09-08 14:30:00+00"
139112,"BTC","25852.311665324","25889.570102840","25831.156329795","25840.548499661","2023-09-08 15:29:00+00","2023-09-08 15:00:00+00","2023-09-08 15:30:00+00","2023-09-08 15:00:00+00"
139113,"BTC","25833.878320928","25876.257605442","25829.944186075","25847.051208099","2023-09-08 15:59:00+00","2023-09-08 15:30:00+00","2023-09-08 16:00:00+00","2023-09-08 15:30:00+00"
139114,"BTC","25828.101174490","25859.334301842","25828.101174490","25834.644150788","2023-09-08 16:29:00+00","2023-09-08 16:00:00+00","2023-09-08 16:30:00+00","2023-09-08 16:00:00+00"
139115,"BTC","25772.681021683","25843.702649319","25726.487251459","25825.192182050","2023-09-08 16:59:00+00","2023-09-08 16:30:00+00","2023-09-08 17:00:00+00","2023-09-08 16:30:00+00"
139116,"BTC","25800.968673737","25802.823120432","25750.889914265","25780.953391582","2023-09-08 17:29:00+00","2023-09-08 17:00:00+00","2023-09-08 17:30:00+00","2023-09-08 17:00:00+00"
139117,"BTC","25822.536702932","25837.951167662","25794.197727249","25802.182404272","2023-09-08 17:59:00+00","2023-09-08 17:30:00+00","2023-09-08 18:00:00+00","2023-09-08 17:30:00+00"
139118,"BTC","25795.432850065","25827.091656089","25793.535299748","25822.010998545","2023-09-08 18:29:00+00","2023-09-08 18:00:00+00","2023-09-08 18:30:00+00","2023-09-08 18:00:00+00"
139119,"BTC","25794.133349446","25809.428946168","25764.045750079","25795.477914602","2023-09-08 18:59:00+00","2023-09-08 18:30:00+00","2023-09-08 19:00:00+00","2023-09-08 18:30:00+00"
139120,"BTC","25837.547760819","25837.547760819","25777.759242138","25791.637485118","2023-09-08 19:29:00+00","2023-09-08 19:00:00+00","2023-09-08 19:30:00+00","2023-09-08 19:00:00+00"
139121,"BTC","25872.372481334","25876.982088644","25835.984426744","25835.984426744","2023-09-08 19:59:00+00","2023-09-08 19:30:00+00","2023-09-08 20:00:00+00","2023-09-08 19:30:00+00"
139122,"BTC","25864.671758378","25884.713091197","25849.214588548","25884.713091197","2023-09-08 20:29:00+00","2023-09-08 20:00:00+00","2023-09-08 20:30:00+00","2023-09-08 20:00:00+00"
139123,"BTC","25896.269240011","25898.947412418","25861.019865498","25862.193148232","2023-09-08 20:59:00+00","2023-09-08 20:30:00+00","2023-09-08 21:00:00+00","2023-09-08 20:30:00+00"
139124,"BTC","25869.261784856","25905.239128948","25869.261784856","25905.239128948","2023-09-08 21:29:00+00","2023-09-08 21:00:00+00","2023-09-08 21:30:00+00","2023-09-08 21:00:00+00"
139125,"BTC","25893.638732844","25907.604372436","25872.246473336","25878.922471536","2023-09-08 21:59:00+00","2023-09-08 21:30:00+00","2023-09-08 22:00:00+00","2023-09-08 21:30:00+00"
139126,"BTC","25895.749158061","25911.176689644","25888.535050837","25892.272224993","2023-09-08 22:29:00+00","2023-09-08 22:00:00+00","2023-09-08 22:30:00+00","2023-09-08 22:00:00+00"
139127,"BTC","25904.996088384","25910.418378573","25894.039316107","25894.039316107","2023-09-08 22:59:00+00","2023-09-08 22:30:00+00","2023-09-08 23:00:00+00","2023-09-08 22:30:00+00"
139128,"BTC","25899.093221931","25925.120419585","25899.093221931","25904.916438725","2023-09-08 23:29:00+00","2023-09-08 23:00:00+00","2023-09-08 23:30:00+00","2023-09-08 23:00:00+00"
139129,"BTC","25905.801645469","25906.202136914","25893.822780557","25900.915812397","2023-09-08 23:59:00+00","2023-09-08 23:30:00+00","2023-09-09 00:00:00+00","2023-09-08 23:30:00+00"
139562,"BTC","25894.181824786","25905.971651275","25889.681168841","25905.971651275","2023-09-09 00:29:00+00","2023-09-09 00:00:00+00","2023-09-09 00:30:00+00","2023-09-09 00:00:00+00"
139563,"BTC","25861.847517774","25891.448753719","25858.955114968","25891.448753719","2023-09-09 00:59:00+00","2023-09-09 00:30:00+00","2023-09-09 01:00:00+00","2023-09-09 00:30:00+00"
139564,"BTC","25870.085984590","25880.771036031","25858.888052538","25858.888052538","2023-09-09 01:29:00+00","2023-09-09 01:00:00+00","2023-09-09 01:30:00+00","2023-09-09 01:00:00+00"
139565,"BTC","25865.349164531","25887.971639504","25864.532053404","25869.248217162","2023-09-09 01:59:00+00","2023-09-09 01:30:00+00","2023-09-09 02:00:00+00","2023-09-09 01:30:00+00"
139566,"BTC","25869.821345230","25875.046711789","25850.628512327","25865.498099109","2023-09-09 02:29:00+00","2023-09-09 02:00:00+00","2023-09-09 02:30:00+00","2023-09-09 02:00:00+00"
139567,"BTC","25877.117736041","25885.463380374","25869.842226624","25869.842226624","2023-09-09 02:59:00+00","2023-09-09 02:30:00+00","2023-09-09 03:00:00+00","2023-09-09 02:30:00+00"
139568,"BTC","25862.727157689","25884.238594597","25861.924076433","25883.669249366","2023-09-09 03:29:00+00","2023-09-09 03:00:00+00","2023-09-09 03:30:00+00","2023-09-09 03:00:00+00"
139569,"BTC","25870.424729255","25872.158284123","25864.779205684","25866.089965957","2023-09-09 03:59:00+00","2023-09-09 03:30:00+00","2023-09-09 04:00:00+00","2023-09-09 03:30:00+00"
139570,"BTC","25858.083217190","25871.661994605","25858.059214322","25871.661994605","2023-09-09 04:29:00+00","2023-09-09 04:00:00+00","2023-09-09 04:30:00+00","2023-09-09 04:00:00+00"
139571,"BTC","25864.290103397","25866.483583558","25857.270956387","25858.162781282","2023-09-09 04:59:00+00","2023-09-09 04:30:00+00","2023-09-09 05:00:00+00","2023-09-09 04:30:00+00"
139572,"BTC","25867.080308263","25879.948776316","25858.326133403","25864.755987361","2023-09-09 05:29:00+00","2023-09-09 05:00:00+00","2023-09-09 05:30:00+00","2023-09-09 05:00:00+00"
139573,"BTC","25838.481394384","25872.225759529","25834.124258495","25867.124370954","2023-09-09 05:59:00+00","2023-09-09 05:30:00+00","2023-09-09 06:00:00+00","2023-09-09 05:30:00+00"
139574,"BTC","25859.776009308","25861.564045292","25837.813790537","25837.813790537","2023-09-09 06:29:00+00","2023-09-09 06:00:00+00","2023-09-09 06:30:00+00","2023-09-09 06:00:00+00"
139575,"BTC","25871.149320293","25871.149320293","25859.897528930","25859.897528930","2023-09-09 06:59:00+00","2023-09-09 06:30:00+00","2023-09-09 07:00:00+00","2023-09-09 06:30:00+00"
139576,"BTC","25868.350774768","25880.475542469","25863.326573844","25871.875610834","2023-09-09 07:29:00+00","2023-09-09 07:00:00+00","2023-09-09 07:30:00+00","2023-09-09 07:00:00+00"
139577,"BTC","25875.738546225","25878.666065834","25862.828560431","25868.680154689","2023-09-09 07:59:00+00","2023-09-09 07:30:00+00","2023-09-09 08:00:00+00","2023-09-09 07:30:00+00"
139578,"BTC","25870.286159284","25880.046933561","25864.458550982","25872.211153811","2023-09-09 08:29:00+00","2023-09-09 08:00:00+00","2023-09-09 08:30:00+00","2023-09-09 08:00:00+00"
139579,"BTC","25870.011550686","25892.220524840","25865.279751796","25867.571921801","2023-09-09 08:59:00+00","2023-09-09 08:30:00+00","2023-09-09 09:00:00+00","2023-09-09 08:30:00+00"
139580,"BTC","25870.067864559","25870.170710409","25860.936208621","25865.390778748","2023-09-09 09:29:00+00","2023-09-09 09:00:00+00","2023-09-09 09:30:00+00","2023-09-09 09:00:00+00"
139581,"BTC","25880.189581480","25891.183164684","25870.061990529","25870.061990529","2023-09-09 09:59:00+00","2023-09-09 09:30:00+00","2023-09-09 10:00:00+00","2023-09-09 09:30:00+00"
139582,"BTC","25861.989502334","25884.017599889","25859.846986765","25878.795169516","2023-09-09 10:29:00+00","2023-09-09 10:00:00+00","2023-09-09 10:30:00+00","2023-09-09 10:00:00+00"
139583,"BTC","25852.107929026","25861.047328565","25852.107929026","25861.047328565","2023-09-09 10:59:00+00","2023-09-09 10:30:00+00","2023-09-09 11:00:00+00","2023-09-09 10:30:00+00"
139584,"BTC","25852.527638283","25861.462210564","25847.108181937","25857.072110106","2023-09-09 11:29:00+00","2023-09-09 11:00:00+00","2023-09-09 11:30:00+00","2023-09-09 11:00:00+00"
139585,"BTC","25856.993699515","25865.614826323","25856.282986907","25858.599876656","2023-09-09 11:59:00+00","2023-09-09 11:30:00+00","2023-09-09 12:00:00+00","2023-09-09 11:30:00+00"
139586,"BTC","25850.656512280","25860.897229969","25849.768134729","25859.712039031","2023-09-09 12:29:00+00","2023-09-09 12:00:00+00","2023-09-09 12:30:00+00","2023-09-09 12:00:00+00"
139587,"BTC","25849.629811739","25852.727774781","25848.595536909","25851.769490334","2023-09-09 12:59:00+00","2023-09-09 12:30:00+00","2023-09-09 13:00:00+00","2023-09-09 12:30:00+00"
139588,"BTC","25838.516057208","25863.693478638","25833.141163083","25849.640373392","2023-09-09 13:29:00+00","2023-09-09 13:00:00+00","2023-09-09 13:30:00+00","2023-09-09 13:00:00+00"
139589,"BTC","25820.274614406","25847.003721640","25810.306406693","25843.472983561","2023-09-09 13:59:00+00","2023-09-09 13:30:00+00","2023-09-09 14:00:00+00","2023-09-09 13:30:00+00"
139590,"BTC","25834.444231609","25836.884735170","25816.344956914","25817.700492816","2023-09-09 14:29:00+00","2023-09-09 14:00:00+00","2023-09-09 14:30:00+00","2023-09-09 14:00:00+00"
139591,"BTC","25851.455083495","25852.405889577","25823.656459351","25834.980993380","2023-09-09 14:59:00+00","2023-09-09 14:30:00+00","2023-09-09 15:00:00+00","2023-09-09 14:30:00+00"
139592,"BTC","25872.383428417","25904.025247152","25842.499035825","25842.499035825","2023-09-09 15:29:00+00","2023-09-09 15:00:00+00","2023-09-09 15:30:00+00","2023-09-09 15:00:00+00"
139593,"BTC","25888.117385678","25904.876761205","25870.242949073","25870.667754571","2023-09-09 15:59:00+00","2023-09-09 15:30:00+00","2023-09-09 16:00:00+00","2023-09-09 15:30:00+00"
139594,"BTC","25903.255994274","25905.391509917","25878.788128677","25889.369848792","2023-09-09 16:29:00+00","2023-09-09 16:00:00+00","2023-09-09 16:30:00+00","2023-09-09 16:00:00+00"
139595,"BTC","25891.915203023","25912.699943717","25885.322444777","25897.644070551","2023-09-09 16:59:00+00","2023-09-09 16:30:00+00","2023-09-09 17:00:00+00","2023-09-09 16:30:00+00"
139596,"BTC","25874.380363610","25900.270370812","25873.608172210","25895.236146322","2023-09-09 17:29:00+00","2023-09-09 17:00:00+00","2023-09-09 17:30:00+00","2023-09-09 17:00:00+00"
139597,"BTC","25878.175100791","25886.637817001","25872.119743187","25876.587380558","2023-09-09 17:59:00+00","2023-09-09 17:30:00+00","2023-09-09 18:00:00+00","2023-09-09 17:30:00+00"
139598,"BTC","25850.669600590","25878.258820051","25850.669600590","25878.258820051","2023-09-09 18:29:00+00","2023-09-09 18:00:00+00","2023-09-09 18:30:00+00","2023-09-09 18:00:00+00"
139599,"BTC","25861.015407029","25861.966295315","25843.744241162","25850.468046070","2023-09-09 18:59:00+00","2023-09-09 18:30:00+00","2023-09-09 19:00:00+00","2023-09-09 18:30:00+00"
139600,"BTC","25864.766666801","25869.825469969","25853.946798193","25861.474215604","2023-09-09 19:29:00+00","2023-09-09 19:00:00+00","2023-09-09 19:30:00+00","2023-09-09 19:00:00+00"
139601,"BTC","25867.792723532","25873.263341794","25851.514450359","25864.690265355","2023-09-09 19:59:00+00","2023-09-09 19:30:00+00","2023-09-09 20:00:00+00","2023-09-09 19:30:00+00"
139602,"BTC","25876.211747214","25881.477909802","25855.085099661","25865.402324405","2023-09-09 20:29:00+00","2023-09-09 20:00:00+00","2023-09-09 20:30:00+00","2023-09-09 20:00:00+00"
139603,"BTC","25864.504834423","25876.260323740","25863.338437895","25876.260323740","2023-09-09 20:59:00+00","2023-09-09 20:30:00+00","2023-09-09 21:00:00+00","2023-09-09 20:30:00+00"
